,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
1953,OZn,ThermCond,total,thermal conductivity,[40.0],[300.0],40.0,300.0
1954,OZn,ThermCond,total,thermal conductivities,"[0.96, 1.18]","[40.0, 300.0]",1.07,170.0
1955,SeSn,ThermCond,total,thermal conductivity,[0.6],[295],0.6000000000000001,295.0
1958,BiGe15Mg100Si35,ThermCond,total,thermal conductivity,[2.2],[823.0],2.2,823.0
1959,Cu,ThermCond,total,κ,[1.82],[323.0],1.82,323.0
1960,Cu,ThermCond,lattice,κl,[0.3],[321.0],0.30000000000000004,321.0
1961,PbTe,ThermCond,total,thermal conductivity,[0.265],[298.0],0.265,298.0
1962,PbTe,ThermCond,total,thermal conductivity,[2.2],[300.0],2.2,300.0
1963,Cd2Se3Sn24Te22,ThermCond,total,thermal conductivity,[2.8],[300.0],2.8,300.0
1964,Bi5Mn18Sb7Sn170Te200,ThermCond,total,thermal conductivity,[1.62],[773.0],1.62,773.0
1965,GeTe,ThermCond,total,κtot,[7.6],[295],7.6,295.0
1967,CuGe8SbTe10,ThermCond,total,κtot,[1.21],[523.0],1.21,523.0
1968,Cu2Se3Sn,ThermCond,total,thermal conductivity,[2.0],[300.0],2.0,300.0
1970,Ag2Te,ThermCond,total,thermal conductivity,[0.93],[295],0.93,295.0
1971,LaO30Sr9Ti10,ThermCond,total,thermal conductivity,[10.3],[300.0],10.3,300.0
1972,O3SrTi,ThermCond,total,thermal conductivity,[12.0],[295],12.0,295.0
1973,Bi2Te3,ThermCond,total,thermal conductivity,"[1.0, 1.5]",[295],1.25,295.0
1974,O3SrTi,ThermCond,total,thermal conductivity,[1.5],[295],1.5,295.0
1975,BaCo80In3Sb230Te10,ThermCond,total,thermal conductivity,[1.73],[295],1.73,295.0
1976,BaCo80In3Sb230Te10,ThermCond,total,thermal conductivity,[1.73],[295],1.73,295.0
1977,Co8Sb23Te,ThermCond,total,thermal conductivity,[2.38],[565.0],2.38,565.0
1978,Co8Sb23Te,ThermCond,lattice,κph,[1.34],[710.0],1.34,710.0
1979,As2CdSn,ThermCond,lattice,lattice thermal conductivity,[2.0],[725.0],2.0,725.0
1980,As2CdSn,ThermCond,lattice,κL,[2.0],[725.0],2.0,725.0
1981,SSn,ThermCond,total,thermal conductivity,"[0.5, 1.0]",[295],0.75,295.0
1982,Bi4O12Ti3,ThermCond,total,thermal conductivity,[1.0],[295],1.0,295.0
1983,CoCu52Ge12Nb4S64,ThermCond,total,κtotal,[0.55],[665.0],0.55,665.0
1984,Cu52Ge12Nb4S64T,ThermCond,total,κtotal,"[0.55, 0.6]",[665.0],0.5750000000000001,665.0
1985,Cu300Sb93Se400Ti7,ThermCond,total,thermal conductivity,[0.38],[623.0],0.38,623.0
1986,Cu3SbSe4,ThermCond,total,κtot,[1.34],[300.0],1.34,300.0
1987,Cu300Sb93Se400Ti7,ThermCond,total,κtot,[0.81],[300.0],0.81,300.0
1988,CaCl2,ThermCond,total,thermal conductivity,[4.76],"[283.0, 299.0]",4.76,291.0
1989,CaCl2,ThermCond,total,thermal conductivity,[0.35],"[283.0, 299.0]",0.35000000000000003,291.0
1990,OZn,ThermCond,total,thermal conductivity,[15.0],[358.0],15.0,358.0
1991,Cr2Se3,ThermCond,total,thermal conductivity,[1.75],[573.0],1.75,573.0
1992,Cr20S3Se27,ThermCond,total,thermal conductivity,[1.45],[573.0],1.45,573.0
1993,Ca2Co2O5,ThermCond,total,thermal conductivity,[1.16],[973.0],1.16,973.0
1994,Ge47Sb3Te50,ThermCond,total,thermal conductivity,[1.53],[700.0],1.53,700.0
1995,Ge47Sb3Te50,ThermCond,total,thermal conductivity,[8.41],[295],8.41,295.0
1996,GeTe,ThermCond,total,thermal conductivity,[2.7],[700.0],2.7,700.0
1997,Ge47Sb3Te50,ThermCond,lattice,lattice thermal conductivity,[0.78],[700.0],0.78,700.0
1998,S2Sn,ThermCond,total,thermal conductivity,[3.6],[295],3.6,295.0
1999,S2Sn,ThermCond,total,thermal conductivity,[3.45],[295],3.45,295.0
2001,Ga2Ru,ThermCond,total,thermal conductivity,"[4.0, 6.0]",[773.0],5.0,773.0
2002,Ga2Ru,ThermCond,total,thermal conductivity,[4.6],[373.0],4.6,373.0
2003,MoS2,ThermCond,total,thermal conductivity,[34.5],[295],34.5,295.0
2005,CSi,ThermCond,total,thermal conductivities,"[1.8, 21.3]","[2073.0, 2273.0]",11.55,2173.0
2006,Porous,ThermCond,total,thermal conductivities,"[0.047, 0.229]","[873.0, 1273.0]",0.138,1073.0
2007,BiSb3Te6,ThermCond,total,thermal conductivity,[1.1],[295],1.1,295.0
2008,Bi,ThermCond,total,thermal conductivity,[1.1],[708.0],1.1,708.0
2009,GeTe,ThermCond,total,thermal conductivity,[8.0],[300.0],8.0,300.0
2011,Ge87Pb13Te100,ThermCond,lattice,κlatt,[1.15],[300.0],1.15,300.0
2012,GeTe,ThermCond,lattice,κlatt,[1.6],[295],1.6,295.0
2013,BaS3Ti,ThermCond,total,thermal conductivity,[0.39],[295],0.39,295.0
2014,Cu2Se,ThermCond,lattice,κL,[0.58],[500.0],0.58,500.0
2015,Cu39Se20,ThermCond,total,thermal conductivity,[2.16],[300.0],2.16,300.0
2016,Cu7Se4,ThermCond,total,thermal conductivity,[7.12],[300.0],7.12,300.0
2017,Mg3Sb2,ThermCond,total,thermal conductivity,[4.2],[500.0],4.2,500.0
2018,NiSnZr,ThermCond,total,κ,[6.3],[295],6.3,295.0
2019,RS2,ThermCond,total,κtot,[2.82],[373.0],2.8200000000000003,373.0
2020,RS2,ThermCond,total,κtot,[2.87],[373.0],2.87,373.0
2021,B2Sb8Te15,ThermCond,total,thermal conductivity,[1.235],[283.0],1.235,283.0
2022,Al3Ce,ThermCond,total,κ,[13.0],[30.0],13.0,30.0
2023,Ba4Cu3Ge12Si8,ThermCond,total,thermal conductivity,[0.91],[573.0],0.91,573.0
2024,In2Te4Zn,ThermCond,lattice,κlat,[2.1],[295],2.1,295.0
2025,Bi2Te3,ThermCond,total,λ,[1.5],[295],1.5,295.0
2026,CoSb3,ThermCond,lattice,lattice thermal conductivity,[10.0],[295],10.0,295.0
2027,Ce2Co25Sb75,ThermCond,lattice,lattice thermal conductivity,[4.0],[295],4.0,295.0
2028,AgCuSe,ThermCond,total,thermal conductivity,[0.458],[300.0],0.45799999999999996,300.0
2029,Ag2Se,ThermCond,total,thermal conductivity,[1.32],[300.0],1.32,300.0
2030,Ag2Se,ThermCond,total,thermal conductivity,[0.449],[300.0],0.449,300.0
2031,O3SrTi,ThermCond,total,thermal conductivity,"[9.0, 12.0]",[295],10.5,295.0
2032,CNTs,ThermCond,total,thermal conductivity,[0.4],[773.0],0.4,773.0
2033,MnTe,ThermCond,total,thermal conductivity,"[1.3, 0.7]","[300.0, 723.0]",1.0,511.5
2035,BiSn2,ThermCond,lattice,lattice thermal conductivity,[0.19],[300.0],0.19,300.0
2036,BiLaOPbS3,ThermCond,lattice,κl,[0.19],[295],0.19,295.0
2037,Mg2Si,ThermCond,total,thermal conductivity,[10.0],[295],10.0,295.0
2038,Bi23Ge300Mg2000Si677,ThermCond,total,thermal conductivity,[1.7],[773.0],1.7000000000000002,773.0
2039,Bi,ThermCond,total,thermal conductivity,[3.9],[773.0],3.9,773.0
2040,Bi23Ge300Mg2000Si677,ThermCond,total,thermal conductivity,[2.2],[773.0],2.2,773.0
2041,Bi23Ge300Mg2000Si677,ThermCond,lattice,κL,[1.2],[773.0],1.2,773.0
2043,Bi23Ge300Mg2000Si677,ThermCond,total,κ,[1.7],[773.0],1.7000000000000002,773.0
2044,PbS,ThermCond,lattice,lattice thermal conductivity,[0.71],[923.0],0.71,923.0
2045,PbS,ThermCond,lattice,κlat,[1.33],[923.0],1.33,923.0
2046,PbS,ThermCond,lattice,lattice thermal conductivity,[0.62],[923.0],0.62,923.0
2047,PbS,ThermCond,total,thermal conductivity,[2.56],[295],2.56,295.0
2048,PbS,ThermCond,total,thermal conductivity,[1.36],[923.0],1.36,923.0
2049,PbS,ThermCond,lattice,lattice thermal conductivity,[1.33],[923.0],1.33,923.0
2054,O2Si,ThermCond,total,thermal conductivity,[10.0],[298.0],10.0,298.0
2055,Ag2Se,ThermCond,total,thermal conductivity,[1.0],[295],1.0,295.0
2056,Ag2Se,ThermCond,lattice,κlat,[0.5],[300.0],0.5,300.0
2057,Ag2ChySe,ThermCond,lattice,lattice thermal conductivity,"[0.2, 0.1]","[300.0, 375.0]",0.15,337.5
2058,AgS20Ti10,ThermCond,total,κ,"[1.8, 2.0]",[700.0],1.9,700.0
2059,S2Ti,ThermCond,lattice,κL,[1.8],[700.0],1.8,700.0
2060,DEOPT,ThermCond,total,thermal conductivity,"[0.31, 0.37]",[295],0.34,295.0
2061,CoSSb,ThermCond,total,thermal conductivity,[8.0],[330.0],8.0,330.0
2062,NiSnTi,ThermCond,lattice,κlatt,[13.4],[295],13.4,295.0
2063,NiSnZr,ThermCond,lattice,κlatt,[14.4],[295],14.4,295.0
2064,HfNiSn,ThermCond,lattice,κlatt,[14.4],[295],14.4,295.0
2067,Cu2Se3Sn,ThermCond,lattice,lattice thermal conductivity,[0.81],[773.0],0.81,773.0
2068,AgCu9Se15Sn5,ThermCond,lattice,lattice thermal conductivity,[0.43],[773.0],0.43,773.0
2069,Ag3Cu17Ge10Se30,ThermCond,lattice,κl,[0.77],[773.0],0.77,773.0
2070,Cu2GeSe3,ThermCond,lattice,lattice thermal conductivity,[0.77],[773.0],0.77,773.0
2072,CuInTe2,ThermCond,total,κ,[7.0],[295],7.0,295.0
2073,AgInTe2,ThermCond,total,κ,[2.0],[295],2.0,295.0
2074,MgO,ThermCond,total,thermal conductivity,[50.0],[295],50.0,295.0
2075,Ga2O3,ThermCond,total,minimum thermal conductivity,[1.45],[973.0],1.45,973.0
2076,Cu50Ga49GdTe100,ThermCond,total,thermal conductivity,[0.45],[684.0],0.45,684.0
2077,CuGaTe2,ThermCond,total,thermal conductivity,[1.76],[684.0],1.76,684.0
2078,Cu50Ga49GdTe100,ThermCond,total,thermal conductivity,[0.45],[684.0],0.45,684.0
2079,CuGaTe2,ThermCond,total,thermal conductivity,[1.76],[684.0],1.76,684.0
2080,Ag4Cu56Sb19Se80Sn,ThermCond,lattice,minimum lattice thermal conductivity,[0.27],[623.0],0.27,623.0
2081,Ag4Cu56Sb19Se80Sn,ThermCond,lattice,κL,[0.27],[623.0],0.27,623.0
2082,Ag4Cu56Sb19Se80Sn,ThermCond,lattice,minimum lattice thermal conductivity,[0.27],[623.0],0.27,623.0
2083,PtSe2,ThermCond,lattice,lattice thermal conductivity,[16.97],[295],16.97,295.0
2084,MoS2,ThermCond,lattice,lattice thermal conductivity,[26.2],[295],26.2,295.0
2085,Bi2Te3,ThermCond,lattice,lattice thermal conductivity,[1.2],[400.0],1.2,400.0
2086,CuFeO2,ThermCond,total,κ,"[5.8, 3.5]","[300.0, 960.0]",4.65,630.0
2087,CuFeO2,ThermCond,total,κ,[3.5],[960.0],3.5,960.0
2088,CuFeO2,ThermCond,total,minimum thermal conductivity,[3.5],[960.0],3.5,960.0
2089,Ca3Co4O9,ThermCond,total,λ,[0.63],[1073.0],0.63,1073.0
2092,PbTe,ThermCond,lattice,κph,[2.0],[300.0],2.0,300.0
2093,BiCuOSe,ThermCond,total,thermal conductivity,[1.0],[295],1.0,295.0
2095,B8Ru19Ti10,ThermCond,total,κtotal,[8.0],[295],8.0,295.0
2096,Ce2Ni3Si5,ThermCond,total,thermal conductivity,"[5.0, 6.0]",[150.0],5.5,150.0
2097,CuInTe2,ThermCond,lattice,lattice thermal conductivity,[0.42],[300.0],0.42,300.0
2099,Bi2Te3,ThermCond,total,thermal conductivity,[1.3],[295],1.3,295.0
2101,Co16La20Ni4O59,ThermCond,total,thermal conductivity,[0.5],[295],0.5,295.0
2102,CoSb3,ThermCond,total,thermal conductivity,[10.0],[295],10.0,295.0
2103,Al9Ba4Si14,ThermCond,total,thermal conductivity,[3.1],[773.0],3.1,773.0
2104,GOS,ThermCond,total,thermal conductivity,[1.45],[300.0],1.45,300.0
2105,Ag2BaSe4Sn,ThermCond,total,thermal conductivity,[0.5],[300.0],0.5,300.0
2106,GeTe,ThermCond,total,thermal conductivities,[2.04],[295],2.04,295.0
2107,SnTe,ThermCond,lattice,κlat,[3.4],[300.0],3.4,300.0
2108,SnTe,ThermCond,total,thermal conductivity,[8.9],[300.0],8.9,300.0
2109,Sb21Sn79Te100,ThermCond,total,thermal conductivity,[3.2],[300.0],3.2,300.0
2110,SnTe,ThermCond,lattice,lattice thermal conductivity,[3.7],[300.0],3.7,300.0
2111,Sb17Sn83Te100,ThermCond,lattice,lattice thermal conductivity diminishes,[1.8],[295],1.8,295.0
2112,InSb170Sn823Te1000,ThermCond,lattice,lattice thermal conductivity,[1.8],[300.0],1.8,300.0
2113,In7Sb170Sn823Te1000,ThermCond,lattice,lattice thermal conductivity,[1.7],[295],1.7000000000000002,295.0
2114,In7Sb170Se50Sn823Te950,ThermCond,lattice,lattice thermal conductivity,[1.1],[295],1.1,295.0
2115,O2Si,ThermCond,total,thermal conductivity,[80.0],[295],80.0,295.0
2117,Mg2Sn,ThermCond,lattice,lattice thermal conductivity,[5.3],[295],5.3,295.0
2118,Ge99Mg2000Sb10Si198Sn693,ThermCond,lattice,lattice thermal conductivity,[1.4],[580.0],1.4,580.0
2119,Bi2CaMg2,ThermCond,total,thermal conductivity,[3.0],[300.0],3.0,300.0
2121,S2Zr,ThermCond,lattice,lattice thermal conductivity,[2.39],[300.0],2.39,300.0
2123,O3SrTi,ThermCond,total,thermal conductivity,[3.0],[1000.0],3.0,1000.0
2124,Bi2Te3,ThermCond,lattice,lattice thermal conductivity,[1.0],[295],1.0,295.0
2125,AgGaTe2,ThermCond,lattice,lattice thermal conductivity,[1.9],[295],1.9,295.0
2126,Bi2Te3,ThermCond,lattice,lattice thermal conductivity,[0.2],[400.0],0.2,400.0
2127,Bi2Te3,ThermCond,lattice,κl,[1.414],[295],1.414,295.0
2129,In2Se3,ThermCond,total,thermal conductivities,[0.25],[300.0],0.25,300.0
2131,CoSb3,ThermCond,lattice,minimal κL,[1.41],[650.0],1.41,650.0
2132,CoSb3,ThermCond,total,minimal κ,[1.41],[650.0],1.41,650.0
2133,CoSb3,ThermCond,total,κ,[3.4],[295],3.4,295.0
2135,CoSb3,ThermCond,total,κ,[8.21],[295],8.21,295.0
2136,CoSb3,ThermCond,lattice,lattice thermal conductivity,[8.15],[295],8.15,295.0
2137,Co4FeSb15,ThermCond,lattice,lattice thermal conductivity,[2.58],[295],2.58,295.0
2138,OZn,ThermCond,total,thermal conductivities,[40.0],[295],40.0,295.0
2139,OZn,ThermCond,total,κ,[40.0],[323.0],40.0,323.0
2141,OZn,ThermCond,total,κ,[7.5],[323.0],7.5,323.0
2142,Pristine,ThermCond,lattice,lattice thermal conductivity,[2.88],[295],2.88,295.0
2143,SnTe,ThermCond,lattice,minimum lattice thermal conductivity,[0.5],[295],0.5,295.0
2144,SnTe,ThermCond,lattice,κlat,[0.67],[295],0.67,295.0
2145,Pristine,ThermCond,lattice,κlat,[2.88],[295],2.88,295.0
2146,SnTe,ThermCond,lattice,κlat,[0.5],[295],0.5,295.0
2147,SnTe,ThermCond,lattice,κlat,[0.5],[295],0.5,295.0
2148,PbTe,ThermCond,lattice,κlat,[0.8],[300.0],0.8,300.0
2149,Sb3Sn17Te20,ThermCond,lattice,κlat,[0.67],[295],0.67,295.0
2150,SbSn4Te5,ThermCond,total,κtotal,[3.4],[300.0],3.4,300.0
2151,Sb3Sn17Te20,ThermCond,total,κtotal,[3.58],[295],3.58,295.0
2152,Sb3Sn17Te20,ThermCond,lattice,κlat,[0.67],[295],0.67,295.0
2153,Bi10Ca3EuMg10Yb,ThermCond,lattice,lattice thermal conductivity,[0.5],[873.0],0.5,873.0
2154,Ag142Cd375Eu900Sb900,ThermCond,lattice,lattice thermal conductivity,[0.4],[750.0],0.4,750.0
2155,Mg3Sb2,ThermCond,total,thermal conductivity,[1.4],[300.0],1.4,300.0
2156,Bi10Ca3EuMg10Yb,ThermCond,total,thermal conductivity,[1.5],[295],1.5,295.0
2157,EuMg2Sb2,ThermCond,lattice,κL,[3.7],[295],3.7,295.0
2163,CrSi2,ThermCond,total,thermal conductivity,[10.0],[295],10.0,295.0
2164,CrSi2,ThermCond,total,thermal conductivity,[24.0],[295],24.0,295.0
2167,Bi2Te3,ThermCond,lattice,lattice thermal conductivities,[1.1],[295],1.1,295.0
2168,Ge3Si7,ThermCond,lattice,κL,[10.0],[300.0],10.0,300.0
2169,Ge3Si7,ThermCond,lattice,κL,[4.0],[1100.0],4.0,1100.0
2170,O3SrTi,ThermCond,lattice,κL,[3.0],[300.0],3.0,300.0
2173,Ag,ThermCond,lattice,κL,[0.85],[620.0],0.85,620.0
2174,GeSi,ThermCond,lattice,κL,[8.8],[300.0],8.8,300.0
2175,Si,ThermCond,total,κtot,"[4.4, 5.7]","[200.0, 400.0]",5.05,300.0
2176,S125Ti63,ThermCond,lattice,κlat,[1.8],[673.0],1.8,673.0
2177,S125Ti63,ThermCond,lattice,κlat,[1.8],[673.0],1.8,673.0
2178,S1000Ti515,ThermCond,lattice,κlat,[1.5],[673.0],1.5,673.0
2179,S1000Ti515,ThermCond,lattice,κlat,[1.3],[673.0],1.3,673.0
2180,Hf75Ni100Sb2Sn98Zr25,ThermCond,total,thermal conductivity,[5.5],[295],5.5,295.0
2181,Hf30Ni40SbSn39Zr10,ThermCond,total,thermal conductivity,[7.1],[295],7.1,295.0
2182,Hf50Ni50SbSn49,ThermCond,total,thermal conductivity,[8.5],[295],8.5,295.0
2183,Hf25Ni50SbSn49Zr25,ThermCond,total,thermal conductivity,[5.0],[295],5.0,295.0
2184,Hf50Ni50SbSn49,ThermCond,lattice,lattice thermal conductivity,[6.4],[295],6.4,295.0
2185,BCN,ThermCond,lattice,lattice thermal conductivity,[90.0],[295],90.0,295.0
2186,MoS2,ThermCond,lattice,lattice thermal conductivity,[34.5],[295],34.5,295.0
2187,BCN,ThermCond,lattice,lattice thermal conductivity,[90.0],[300.0],90.0,300.0
2188,Bi2Te3,ThermCond,lattice,lattice thermal conductivity,[1.4],[300.0],1.4,300.0
2189,La3O75Sr22Ti25,ThermCond,total,thermal conductivity,[2.45],[873.0],2.45,873.0
2190,OZn,ThermCond,total,Thermal conductivity,[43.0],[348.0],43.0,348.0
2191,Bi2Te3,ThermCond,total,thermal conductivities,"[0.6, 1.0]",[300.0],0.8,300.0
2192,Bi2Te3,ThermCond,total,thermal conductivities,[1.5],[300.0],1.5,300.0
2193,AgCu20Ga19Te40,ThermCond,total,thermal conductivity,[0.6],[610.0],0.6000000000000001,610.0
2194,CuGaTe2,ThermCond,total,thermal conductivity,[1.8],[610.0],1.8,610.0
2195,AgCu20Ga19Te40,ThermCond,total,thermal conductivity,[0.6],[610.0],0.6000000000000001,610.0
2196,CuGaTe2,ThermCond,total,thermal conductivity,[1.8],[610.0],1.8,610.0
2197,AgBi3S5,ThermCond,total,thermal conductivity,"[0.7, 0.64]",[295],0.67,295.0
2198,AgBi3S5,ThermCond,total,thermal conductivity,[1.0],[295],1.0,295.0
2199,AgBi3S5,ThermCond,total,thermal conductivity,[0.64],[573.0],0.64,573.0
2200,AgBi3S5,ThermCond,total,highest κ,[0.7],[295],0.7000000000000001,295.0
2201,AgBi3S5,ThermCond,total,highest κ,[1.0],[295],1.0,295.0
2202,Ti,ThermCond,lattice,κL,[0.035],[900.0],0.035,900.0
2203,BiCuOSe,ThermCond,lattice,lattice thermal conductivity,[0.9],[300.0],0.9,300.0
2204,AlBa2O5Yb,ThermCond,lattice,lattice thermal conductivity,[1.4],[300.0],1.4,300.0
2205,AlBaDyO5,ThermCond,lattice,lattice thermal conductivity,[1.8],[300.0],1.8,300.0
2206,Gd2O7Zr2,ThermCond,lattice,lattice thermal conductivity,[2.2],[300.0],2.2,300.0
2207,BiCuOSe,ThermCond,lattice,lattice thermal conductivity,"[0.4, 0.6]","[300.0, 923.0]",0.5,611.5
2208,BiSb,ThermCond,lattice,κL,[25.0],[300.0],25.0,300.0
2209,Ag39Sb336Te625,ThermCond,total,thermal conductivities,[0.24],[295],0.24,295.0
2210,MoS2,ThermCond,total,thermal conductivities,[108.0],[300.0],108.0,300.0
2211,O2Si,ThermCond,total,thermal conductivity,[600.0],[300.0],600.0,300.0
2212,HfNi2Sn2Zr,ThermCond,total,thermal conductivity,[2.5],[295],2.5,295.0
2214,Bi2S3,ThermCond,lattice,lattice thermal conductivity,[0.4],[673.0],0.4,673.0
2216,PbTe,ThermCond,total,thermal conductivity,[6.0],[295],6.0,295.0
2217,Bi3Sn97Te100,ThermCond,total,thermal conductivity,[4.5],[295],4.5,295.0
2218,PbTe,ThermCond,lattice,lattice thermal conductivity,[0.6],[400.0],0.6000000000000001,400.0
2219,Co100Li9Sb300,ThermCond,lattice,lattice thermal conductivity,[1.6],[700.0],1.6,700.0
2220,Pb24Se25,ThermCond,total,κ,[0.6],[900.0],0.6000000000000001,900.0
2222,BiDyPd,ThermCond,total,κ,[3.0],[295],3.0,295.0
2223,MoS2,ThermCond,total,thermal conductivity,[23.2],[295],23.2,295.0
2224,MoS2,ThermCond,total,thermal conductivity,[34.5],[295],34.5,295.0
2225,MoS2,ThermCond,total,thermal conductivity,[62.2],[295],62.2,295.0
2226,PbTe,ThermCond,total,thermal conductivity,"[2.0, 2.5]",[295],2.25,295.0
2227,PbTe,ThermCond,lattice,lattice thermal conductivity,"[2.0, 2.5]",[295],2.25,295.0
2228,PbSe,ThermCond,lattice,lattice thermal conductivity,[2.14],[295],2.14,295.0
2229,PbS,ThermCond,total,thermal conductivity,"[0.9, 0.45]",[295],0.675,295.0
2231,SrTe,ThermCond,lattice,lattice thermal conductivity,[0.5],[915.0],0.5,915.0
2232,Cu2Se3Sn,ThermCond,lattice,lattice thermal conductivity,[0.61],[750.0],0.61,750.0
2233,Cu2Se3Sn,ThermCond,lattice,κL,[0.61],[750.0],0.61,750.0
2235,CCaO3,ThermCond,total,thermal conductivities,[1.77],[1073.0],1.77,1073.0
2237,Fe7NiSb24Yb2,ThermCond,total,thermal conductivity,[2.9],[723.0],2.9,723.0
2238,AgBr,ThermCond,total,thermal conductivity,[0.6],[723.0],0.6000000000000001,723.0
2239,BrCu,ThermCond,total,thermal conductivity,[0.6],[723.0],0.6000000000000001,723.0
2240,B44ERSi2,ThermCond,total,thermal conductivity,[2.0],[1000.0],2.0,1000.0
2241,Ag9GaSe6,ThermCond,lattice,κL,[0.2],[800.0],0.2,800.0
2242,Ag9GaSe6,ThermCond,total,thermal conductivity,[0.26],[300.0],0.26,300.0
2243,BiCuOSe,ThermCond,total,thermal conductivity,[0.4],[923.0],0.4,923.0
2244,CoSb3,ThermCond,total,κ,[4.3],[300.0],4.3,300.0
2245,CoSb3,ThermCond,total,κ,[10.0],[295],10.0,295.0
2246,Cu2Te,ThermCond,lattice,lattice thermal conductivity,[0.27],[873.0],0.27,873.0
2247,GeSbSn23Te25,ThermCond,lattice,κL,[1.01],[873.0],1.01,873.0
2248,GeSbSn23Te25,ThermCond,lattice,κL,[1.01],[873.0],1.01,873.0
2249,Cu2Te,ThermCond,total,κT,[1.75],[873.0],1.75,873.0
2250,GeSbSn23Te25,ThermCond,total,κT,[2.34],[873.0],2.34,873.0
2251,Cu2Te,ThermCond,lattice,lattice thermal conductivity,[0.27],[873.0],0.27,873.0
2252,SnTe,ThermCond,lattice,lattice thermal conductivity,[0.4],[873.0],0.4,873.0
2253,Bi2Se3,ThermCond,total,κtot,[2.4],[300.0],2.4,300.0
2254,BiSbSe3,ThermCond,total,κtot,"[0.58, 0.62]",[295],0.6000000000000001,295.0
2255,Bi30Cl6Sb20Se69,ThermCond,lattice,κlat,[0.56],[300.0],0.56,300.0
2256,BiSbSe3,ThermCond,lattice,lattice thermal conductivity,[0.39],[700.0],0.39,700.0
2257,Co5Hf4Sb4SnTi,ThermCond,total,thermal conductivity,[2.7],[1073.0],2.7,1073.0
2258,RS2,ThermCond,total,thermal conductivity,[0.7],[295],0.7000000000000001,295.0
2259,GeSi,ThermCond,total,κ,[3.86],[1100.0],3.86,1100.0
2260,GeSi,ThermCond,lattice,κl,[1.73],[1100.0],1.73,1100.0
2261,SSn,ThermCond,total,thermal conductivity,"[0.65, 0.85]",[873.0],0.75,873.0
2262,SSn,ThermCond,total,thermal conductivity,[0.5],[873.0],0.5,873.0
2263,SSn,ThermCond,total,thermal conductivity,[0.65],[873.0],0.65,873.0
2264,SSn,ThermCond,total,thermal conductivity,[0.65],[873.0],0.65,873.0
2265,Bi4Cu5O5PbSe5,ThermCond,lattice,κL,[0.13],[873.0],0.13,873.0
2266,SnTe,ThermCond,total,κT,[3.56],[873.0],3.56,873.0
2267,InPbSn98Te100,ThermCond,total,κT,[1.88],[873.0],1.88,873.0
2268,In3PbSn96Te100,ThermCond,lattice,lattice thermal conductivity,[0.18],[873.0],0.18,873.0
2270,Sb100SnTe151,ThermCond,total,thermal conductivity,"[1.12, 1.33]",[423.0],1.225,423.0
2271,Sb100SnTe151,ThermCond,total,κtot,[1.33],[323.0],1.33,323.0
2272,Sb40SnTe61,ThermCond,total,κtot,[1.08],[323.0],1.08,323.0
2273,Sb2Te3,ThermCond,lattice,κlat,[0.83],[323.0],0.8300000000000001,323.0
2277,Mg2Si,ThermCond,total,thermal conductivity,[5.6],[310.0],5.6,310.0
2278,CO2Ti2,ThermCond,total,thermal conductivities,[21.88],[295],21.88,295.0
2279,CO2Zr2,ThermCond,total,thermal conductivities,[86.25],[295],86.25,295.0
2280,CHf2O2,ThermCond,total,thermal conductivity,[86.25],[295],86.25,295.0
2281,Ag103In500Se800,ThermCond,lattice,lattice thermal conductivity,[0.34],[883.0],0.34,883.0
2282,FeSb2,ThermCond,total,κ,"[300.0, 550.0]",[15.0],425.0,15.0
2283,RuSb2,ThermCond,total,κ,[750.0],[20.0],750.0,20.0
2284,FeSb2,ThermCond,total,κ,[1.0],[10.0],1.0,10.0
2286,Cu9Se5,ThermCond,total,κ,[5.7],[295],5.7,295.0
2287,InS,ThermCond,lattice,lattice thermal conductivities,[44.4],[295],44.4,295.0
2288,InS,ThermCond,lattice,lattice thermal conductivities,[57.09],[295],57.09,295.0
2289,InSe,ThermCond,lattice,lattice thermal conductivities,[44.43],[295],44.43,295.0
2290,InTe,ThermCond,lattice,lattice thermal conductivities,[33.05],[295],33.05,295.0
2291,O2Si,ThermCond,total,κ,[600.0],[295],600.0,295.0
2292,C,ThermCond,total,κ,[4419.0],[300.0],4419.0,300.0
2303,AgCuSe,ThermCond,lattice,κl,[0.2],[500.0],0.2,500.0
2304,SeSn,ThermCond,lattice,lattice thermal conductivities,[0.61],[300.0],0.61,300.0
2305,AgSbTe2,ThermCond,total,thermal conductivity,[0.5],[295],0.5,295.0
2307,Ag25Sb24Te50Zn,ThermCond,lattice,κl,[0.4],[400.0],0.4,400.0
2308,Sb2Te3,ThermCond,lattice,κl,[0.65],[300.0],0.65,300.0
2309,Eu6Na5Pb189Te200,ThermCond,lattice,κl,[0.4],[850.0],0.4,850.0
2310,AgSbTe2,ThermCond,lattice,κl,[0.32],[600.0],0.32,600.0
2311,Cu4SeTe,ThermCond,lattice,κl,[0.8],[650.0],0.8,650.0
2312,Ag167Sb300Te533,ThermCond,lattice,lattice thermal conductivity,"[0.6, 0.7]",[295],0.65,295.0
2313,Ag20Sb20Se3Te37,ThermCond,lattice,lattice thermal conductivity,[0.4],[295],0.4,295.0
2314,Ba2Co9O14,ThermCond,total,thermal conductivity,[3.2],[373.0],3.2,373.0
