,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
21395,Al12Bi2Mg392SbSi197,Conductivity,,electrical conductivity,[0.001639],[295],0.0016389999999999998,295.0
21396,Cu2Te,Conductivity,,conductivity,[105.0],[295],105.0,295.0
21397,BiCuOSe,Conductivity,,electrical conductivity,[6300.0],[295],6300.0,295.0
21398,Bi19Cu20O20PbSe20,Conductivity,,electrical conductivity,[50000.0],[295],50000.0,295.0
21399,CdCu2GeSe4,Conductivity,,electrical conductivity,[285.0],[336.0],285.0,336.0
21400,Cd9Cu21Ge10Se40,Conductivity,,maximum electrical conductivity,[7200.0],[723.0],7200.0,723.0
21401,O3SrTi,Conductivity,,conductivity,[10.0],[1273.0],10.0,1273.0
21403,CFOS,Conductivity,,conductivity,"[10000.0, 50000.0]","[973.0, 1273.0]",30000.0,1123.0
21404,H,Conductivity,,conductivity,[0.1],[1173.0],0.1,1173.0
21405,La2O30Sr7Ti10,Conductivity,,conductivity,[2400.0],[1203.0],2400.0,1203.0
21408,SYZ,Conductivity,,electrical conductivity,[160.0],[1273.0],160.0,1273.0
21409,Ar,Conductivity,,electrical conductivities,[2260.0],[1083.0],2260.0,1083.0
21410,H,Conductivity,,conductivity,[5000.0],[1153.0],5000.0,1153.0
21411,NbO150Sr50Ti49,Conductivity,,conductivity,[5500.0],[923.0],5500.0,923.0
21412,Nb5O150Sr47Ti45,Conductivity,,electrical conductivity,[12700.0],[1273.0],12700.0,1273.0
21414,H,Conductivity,,conductivity,[1.7999999999999998],[1223.0],1.8,1223.0
21415,Ca9LaO30Ti10,Conductivity,,maximum electrical conductivity,[5000.0],[1173.0],5000.0,1173.0
21416,CFOS,Conductivity,,electrical conductivity,[110.00000000000001],[1073.0],110.0,1073.0
21417,Ag25PbSb24Se50,Conductivity,,σ,[6100.0],[295],6100.0,295.0
21418,Ag50BiSb49Se100,Conductivity,,σ,[5100.0],[295],5100.0,295.0
21419,PbTe,Conductivity,,σ,[61400.0],[295],61400.0,295.0
21420,PbTe,Conductivity,,electrical conductivity,[12700.0],[670.0],12700.0,670.0
21421,PbTe,Conductivity,,electrical conductivity,[4500.0],[670.0],4500.0,670.0
21422,Cu2Se,Conductivity,,electrical conductivity,[37200.0],[325.0],37200.0,325.0
21423,NbSe2,Conductivity,,electrical conductivities,[1400.0],[295],1400.0,295.0
21425,PbS,Conductivity,,conductivity,[80.0],[295],80.0,295.0
21426,Ag2Se,Conductivity,,electrical conductivity,[431900.0],[295],431900.0,295.0
21427,Ag2Se,Conductivity,,electrical conductivity,[298100.0],[295],298100.0,295.0
21428,Cu4S4Sn,Conductivity,,σ,[7000.0],[295],7000.0,295.0
21429,CoLiO2,Conductivity,,conductivity,[50.0],[295],50.0,295.0
21430,GeLi10P2S12,Conductivity,ionic,ionic conductivity,[1.2],[295],1.2,295.0
21431,Cl5Li159P24S395Si29,Conductivity,ionic,ionic conductivity,[2.5],[295],2.5,295.0
21433,Na,Conductivity,ionic,ionic conductivity,[130.0],[773.0],130.0,773.0
21435,Bi2Te3,Conductivity,,electrical conductivity,[129521.0],[295],129521.0,295.0
21436,Cu7Te4,Conductivity,,electrical conductivity,[249000.0],[295],249000.0,295.0
21438,O6Rh2Te,Conductivity,,conductivities,[50000.0],[295],50000.0,295.0
21439,Se2Sn,Conductivity,,σ,[960.0],[295],960.0,295.0
21440,CuSe2,Conductivity,,electrical conductivity,[2020000.0],[423.0],2020000.0,423.0
21442,SnTe,Conductivity,,σ,[719800.0],[303.0],719800.0,303.0
21443,Cu3ErTe3,Conductivity,,σ,[290000.0],[300.0],290000.0,300.0
21444,PbTe,Conductivity,,σ,[380000.0],[300.0],380000.0,300.0
21446,CrSi2,Conductivity,,electrical conductivity,[63000.0],[300.0],63000.0,300.0
21447,C2ST,Conductivity,,electrical conductivity,[102.0],[295],102.0,295.0
21448,Ac2O2Pb,Conductivity,,conductivity,[0.00019999999999999998],[295.0],0.0002,295.0
21450,MNTsW,Conductivity,,electrical conductivity,[2386.0],[973.0],2386.0,973.0
21451,Bi2Sb8Se12Te3,Conductivity,,σ,[496000.0],[300.0],496000.0,300.0
21452,Bi10Se3Te15,Conductivity,,σ,[19900.0],[300.0],19900.0,300.0
21453,MoPb99Se100,Conductivity,,electrical conductivity,[90000.0],[295],90000.0,295.0
21454,Pb199Se200Zr,Conductivity,,electrical conductivity,[400000.0],[295],400000.0,295.0
21455,CSi,Conductivity,,electrical conductivity,[98500.0],[295],98500.0,295.0
21456,BiCuOSe,Conductivity,,electrical conductivity,[3400.0],[873.0],3400.0,873.0
21457,Bi47Cu50O50Se50Sm3,Conductivity,,electrical conductivity,[7900.0],[873.0],7900.0,873.0
21458,BiCuOSe,Conductivity,,electrical conductivity,[16.0],[295],16.0,295.0
21459,CoCp2,Conductivity,,electrical conductivity,[43200.0],[320.0],43200.0,320.0
21460,CoCp2,Conductivity,,electrical conductivity,[43200.0],[320.0],43200.0,320.0
21461,NSTsW,Conductivity,,electrical conductivity,[450.0],[320.0],450.0,320.0
21462,NSTsW,Conductivity,,electrical conductivity,[43200.0],[320.0],43200.0,320.0
21463,HNaO,Conductivity,ionic,ionic conductivity,[2.0],[295],2.0,295.0
21464,Bi2Te3,Conductivity,,electrical conductivity,[120000.0],[300.0],120000.0,300.0
21465,Ca3Cr10La7O30,Conductivity,,maximum conductivity,[6200.0],[1123.0],6200.0,1123.0
21466,MoO4Sr,Conductivity,,bulk conductivity,[0.1],[1073.0],0.1,1073.0
21467,Cu39Se20,Conductivity,,highest σ,[120000.0],[295],120000.0,295.0
21468,AINP,Conductivity,,conductivities,[0.032],[295],0.032,295.0
21469,Co3O4,Conductivity,,bulk conductivity,[120.0],[295],120.0,295.0
21470,AINP,Conductivity,,conductivity,[0.032600000000000004],[295],0.032600000000000004,295.0
21471,Al4Co5Mn10Si,Conductivity,,electrical conductivity,[234000.0],[10.0],234000.0,10.0
21472,AlCoMn2,Conductivity,,electrical conductivity,[244000.0],[10.0],244000.0,10.0
21473,Ca3Co4O9,Conductivity,,electrical conductivity,[14400.0],[1073.0],14400.0,1073.0
21474,CS,Conductivity,,σ,[8300.0],[1073.0],8300.0,1073.0
21475,ClLiO4,Conductivity,,conductivity,[10000.0],[295],10000.0,295.0
21476,Bi21Ca2Cu25Li2O25Se25,Conductivity,,electrical conductivity,[28800.0],[295],28800.0,295.0
21477,BiCuOSe,Conductivity,,σ,[112.00000000000001],[300.0],112.0,300.0
21478,Bi21Ca2Cu25Li2O25Se25,Conductivity,,σ,[28800.0],[300.0],28800.0,300.0
21479,Bi21Ca2Cu25Li2O25Se25,Conductivity,,σ,[9697.0],[873.0],9697.0,873.0
21480,BiCuOSe,Conductivity,,σ,[1130.0],[873.0],1130.0,873.0
21481,Bi44Ca3Cu50Li3O50Se50,Conductivity,,electrical conductivity,[28800.0],[300.0],28800.0,300.0
21482,Cu195I2Se98,Conductivity,,conductivity,[30000.0],[773.0],30000.0,773.0
21483,CuInS2,Conductivity,,electrical conductivity,[3.0],[560.0],3.0,560.0
21484,CuInSe2,Conductivity,,conductivity,[9.0],[560.0],9.0,560.0
21485,Cu20In19MnSe40,Conductivity,,conductivity,[290.0],[560.0],290.0,560.0
21487,Ag9Pb50Sb8Sn50Te120,Conductivity,,electrical conductivity,[100000.0],[295],100000.0,295.0
21488,Pb,Conductivity,,electrical conductivity,[230000.0],[295],230000.0,295.0
21489,Bi2S3,Conductivity,,electrical conductivity,[130.0],[295],130.0,295.0
21490,Cl3Sb,Conductivity,,electrical conductivity,[41880.0],[295],41880.0,295.0
21491,Bi2S3,Conductivity,,electrical conductivity,[130.0],[295],130.0,295.0
21492,Cl3Sb,Conductivity,,electrical conductivity,[41880.0],[295],41880.0,295.0
21493,AlCuO2,Conductivity,,p - type conductivity,[100.0],[295],100.0,295.0
21494,Mn7Sn93Te100,Conductivity,,σ,[254200.0],[295],254200.0,295.0
21495,Bi4Mn7Sn89Te100,Conductivity,,σ,[150900.0],[295],150900.0,295.0
21496,SnTe,Conductivity,,electrical conductivity,[815000.0],[295],815000.0,295.0
21497,Bi3CsPb3Te8,Conductivity,,electrical conductivities,[41000.0],[350.0],41000.0,350.0
21498,Bi3CsPb4Te9,Conductivity,,electrical conductivities,[40000.0],[350.0],40000.0,350.0
21499,Co5Sb4Se6,Conductivity,,electrical conductivity,[18.9],[295],18.9,295.0
21500,BST,Conductivity,,Electrical conductivity,[350.0],[295],350.0,295.0
21501,CoFeGaV,Conductivity,,conductivity,[399800.0],[295],399800.0,295.0
21502,AlCoMn2,Conductivity,,conductivity,[244000.0],[295],244000.0,295.0
21503,NaSe50Sn49,Conductivity,,highest electrical conductivity,[7700.0],[400.0],7700.0,400.0
21504,Bi2S3,Conductivity,,electrical conductivity,[715.3],[628.0],715.3,628.0
21505,CNSTsW,Conductivity,,σ,[1100.0],[295],1100.0,295.0
21506,Ag9GaSe6,Conductivity,,electrical conductivity,[12700.0],[338.0],12700.0,338.0
21507,CuSbSe2,Conductivity,,σ,[31360.000000000004],[295],31360.0,295.0
21508,AgBiSe2,Conductivity,,electrical conductivity,[34000.0],[295],34000.0,295.0
21509,AgBiSe2,Conductivity,,σ,[6300.0],[295],6300.0,295.0
21510,AgBiSe2,Conductivity,,σ,[2400.0],[585.0],2400.0,585.0
21511,Ag50Bi50ClSe99,Conductivity,,σ,[34300.0],[295],34300.0,295.0
21512,Ag50Bi50ClSe99,Conductivity,,σ,[19300.0],[810.0],19300.0,810.0
21513,O3SrTi,Conductivity,,σ,[1507.0],[473.0],1507.0,473.0
21516,SYZ,Conductivity,ionic,ionic conductivity,[9.999999999999999e-06],[1073.0],1e-05,1073.0
21517,Cu9S5,Conductivity,,σ,[356000.0],"[323.0, 773.0]",356000.0,548.0
21518,Cu179PbS100,Conductivity,,σ,[252300.0],"[323.0, 773.0]",252300.0,548.0
21520,CNT,Conductivity,,electrical conductivity,[45.0],[295],45.0,295.0
21521,Cu9S5,Conductivity,,σ,[350000.0],[375.0],350000.0,375.0
21522,CSi,Conductivity,,electrical conductivity,[0.001],[295],0.001,295.0
21523,O4PY,Conductivity,,conductivity,[0.02],"[773.0, 1203.0]",0.02,988.0
21524,O4PY,Conductivity,,conductivity,[0.02],"[773.0, 1203.0]",0.02,988.0
21525,Li3O14V5,Conductivity,,conductivity,[2.5],[295],2.5,295.0
21526,LiMn2O4,Conductivity,,conductivity,[0.001],[295],0.001,295.0
21527,CoLiO2,Conductivity,,conductivity,[0.1],[295],0.1,295.0
21528,BaFeO3,Conductivity,,conductivity,[500.0],[773.0],500.0,773.0
21529,Pure,Conductivity,,electrical conductivity,"[1000.0, 1300.0]",[295],1150.0,295.0
21531,AlCuO2,Conductivity,,σ,[448.00000000000006],[873.0],448.0,873.0
21532,Al3Li13O120P30Ti17,Conductivity,,conductivity,[1.0],[295],1.0,295.0
21533,LiO5SiTa,Conductivity,,conductivity,[0.1],[295],0.1,295.0
21534,Li10P2S12Sn,Conductivity,ionic,ionic conductivity,[0.6000000000000001],[300.0],0.6000000000000001,300.0
21535,Li10P2S12Sn,Conductivity,,conductivity,[0.7000000000000001],[300.0],0.7000000000000001,300.0
21536,Li10P2S12Si,Conductivity,ionic,ionic conductivity,[2.3000000000000003],[300.0],2.3,300.0
21539,Bi20Se3Te27,Conductivity,,electrical conductivity,[200000.0],[295],200000.0,295.0
21540,CuFeS2,Conductivity,,σ,[6000.0],[300.0],6000.0,300.0
21543,MoSi,Conductivity,,σ,[173500.0],[295],173500.0,295.0
21544,Cr3Si,Conductivity,,electrical conductivities,[590000.0],[1100.0],590000.0,1100.0
21545,CrSi,Conductivity,,electrical conductivities,[50000.0],[773.0],50000.0,773.0
21547,AlO50Zn49,Conductivity,,σ,[332700.0],[300.0],332700.0,300.0
21548,Bi2O2Se,Conductivity,,σ,[13500.0],[773.0],13500.0,773.0
21549,Bi100O99Se50Te,Conductivity,,σ,[15400.0],[773.0],15400.0,773.0
21551,FeI3,Conductivity,,conductivity,[16.0],[298.0],16.0,298.0
21558,Fe2K3,Conductivity,,electrical conductivity,[0.002],[350.0],0.002,350.0
21559,BHNi3T2,Conductivity,,electrical conductivity,[16000.0],[300.0],16000.0,300.0
21565,SYZ,Conductivity,,electrical conductivity,[3.0],[1273.0],3.0,1273.0
21566,Cu3S4Sb,Conductivity,,highest electrical conductivity,[6200.0],[500.0],6200.0,500.0
21567,Cu79S65Sb39,Conductivity,,electrical conductivity,[13510.0],[300.0],13510.0,300.0
21568,Sb2Te3,Conductivity,,electrical conductivity,[150000.0],[310.0],150000.0,310.0
21569,Sb2Te3,Conductivity,,electrical conductivity,[110000.00000000001],[310.0],110000.0,310.0
21571,CuNi2,Conductivity,,conductivity,[5.0],[295],5.0,295.0
21572,O2Ti,Conductivity,ionic,ionic conductivity,[21.0],[623.0],21.0,623.0
21573,SYZ,Conductivity,ionic,ion conductivity,[13.0],[1273.0],13.0,1273.0
21574,CsFOS,Conductivity,,conductivity,[10.0],"[573.0, 673.0]",10.0,623.0
21576,SYZ,Conductivity,,conductivity,[100.0],[1173.0],100.0,1173.0
21577,O3SrTi,Conductivity,,electrical conductivity,[12000.0],[1273.0],12000.0,1273.0
21578,SYZ,Conductivity,,electrical conductivity,"[1.0, 50000.0]","[1073.0, 1273.0]",25000.5,1173.0
21581,Ca52Nb50O349Ti50Yb48,Conductivity,,conductivities,[0.005200000000000001],[1123.0],0.005200000000000001,1123.0
21582,Ca52Nb50O349Ti50Yb48,Conductivity,,conductivity,[900.0],[1073.0],900.0,1073.0
21583,Ce18Gd2O39,Conductivity,ionic,ionic conductivity,[1.0],[773.0],1.0,773.0
21584,C10Ce8G10Gd2O219,Conductivity,ionic,ionic conductivity,[0.53],[773.0],0.53,773.0
21586,Er,Conductivity,ionic,ionic conductivity,[37.00000000000001],[973.0],37.0,973.0
21587,Gd2O7Zr2,Conductivity,ionic,ion conductivity,[5.0],[1273.0],5.0,1273.0
21589,O2Zr,Conductivity,ionic,ion conductivity,[6.0],[1073.0],6.0,1073.0
21591,La933O2600Si600,Conductivity,ionic,ionic conductivity,[0.011000000000000001],[773.0],0.011000000000000001,773.0
21593,La9Mn10O30Sr,Conductivity,ionic,ion conductivity,[5.9e-06],[1073.0],5.8999999999999986e-06,1073.0
21594,La2O7Zr2,Conductivity,,electrical conductivity,[0.02],[1273.0],0.02,1273.0
21595,CrLaO3,Conductivity,,electrical conductivity,[100.0],[1273.0],100.0,1273.0
21596,Ce8O19Sm2,Conductivity,,highest conductivity,[68780.0],[1073.0],68780.0,1073.0
21597,Co40Ga2Sb123,Conductivity,,electrical conductivity,[28669.0],[473.0],28669.0,473.0
21598,Co40Ga2Sb123,Conductivity,,electrical conductivity,[20800.0],[295],20800.0,295.0
21599,Co40Ga2Sb113Te10,Conductivity,,electrical conductivity,[128100.0],[295],128100.0,295.0
21600,Al2O3,Conductivity,,conductivity,[0.4],[303.0],0.4,303.0
21601,Al2O3,Conductivity,,conductivity,[1200000.0],[295],1200000.0,295.0
21603,ClLiO4,Conductivity,,electrical conductivity,[40.0],[295],40.0,295.0
21604,O3SrTi,Conductivity,,σ,[1225.0],[295],1225.0,295.0
21605,BCFGS,Conductivity,,conductivity,[14800.0],[780.0],14800.0,780.0
21606,BCFS,Conductivity,,electrical conductivity,[3200.0],[823.0],3200.0,823.0
21607,CoFe4La3O15Sr2,Conductivity,,electrical conductivity,[35000.0],[823.0],35000.0,823.0
21608,BCFGS,Conductivity,,maximum conductivity,[14800.0],[780.0],14800.0,780.0
21609,OZn,Conductivity,,electrical conductivity,"[3000.0, 3700.0]",[373.0],3350.0,373.0
21611,Cu11Fe11S20,Conductivity,,electrical conductivity,[0.00019],[295],0.00018999999999999998,295.0
21612,CuFeS2,Conductivity,,electrical conductivity,[0.0029],[295],0.0029,295.0
21614,Co3O4,Conductivity,,electrical conductivity,[9300.0],[1000.0],9300.0,1000.0
21615,Se4Sn5Te,Conductivity,,maximum electrical conductivity,[9840.0],[300.0],9840.0,300.0
21616,Pure,Conductivity,,electrical conductivity,[7945.0],[295],7945.0,295.0
21617,Cu2Se3Sn,Conductivity,,electrical conductivity,[4600.0],[295],4600.0,295.0
21618,Bi47Cu50O50Pb3Se50,Conductivity,,electrical conductivity,[40800.0],[327.0],40800.0,327.0
21619,Bi93Cu100LaO100Pb6Se100,Conductivity,,electrical conductivity,[59400.0],[327.0],59400.0,327.0
21620,BiCuOSe,Conductivity,,electrical conductivity,[4000.0],[814.0],4000.0,814.0
21621,Bi47Cu50O50Pb3Se50,Conductivity,,electrical conductivity,[40800.0],[327.0],40800.0,327.0
21622,Bi93Cu100LaO100Pb6Se100,Conductivity,,electrical conductivity,[59400.0],[327.0],59400.0,327.0
21623,DEOPT,Conductivity,,conductivity,[44000.0],[473.0],44000.0,473.0
21624,CuTbTe2,Conductivity,,σ,[19000.0],[300.0],19000.0,300.0
21625,Ga4K4Sn19,Conductivity,,electrical conductivity,[9600.0],[490.0],9600.0,490.0
21626,NaPb49Te50,Conductivity,,electrical conductivity,[240600.0],[295],240600.0,295.0
21627,Bi2Sb8Te15,Conductivity,,σ,[110000.0],[295],110000.0,295.0
21628,Cu12S13Sb4,Conductivity,,electrical conductivity,[105.0],[300.0],105.0,300.0
21629,As36Cu105Fe15S130Sb4,Conductivity,,electrical conductivity,[100.0],[400.0],100.0,400.0
21630,BiCuOSe,Conductivity,,electrical conductivity,[500.0],[300.0],500.0,300.0
21631,Ba4Bi6Se13,Conductivity,,conductivity,[250000.0],[295],250000.0,295.0
21632,Bi6Eu2Pb2Se,Conductivity,,conductivity,[40000.0],[295],40000.0,295.0
21634,Bi30Cs10Pb20Seo7Te63,Conductivity,,conductivity,[52000.0],[295],52000.0,295.0
21635,Bi30Pb20Rb10Seo7Te63,Conductivity,,conductivity,[110000.0],[295],110000.0,295.0
21636,Bi400Mn103S700,Conductivity,,σ,[7250.0],[300.0],7250.0,300.0
21637,Bi200Mn50S343,Conductivity,,σ,[17300.0],[770.0],17300.0,770.0
21638,Fe19Ni81,Conductivity,,electrical conductivity,[2900000.0],[295],2900000.0,295.0
21641,Co4Sr3Y,Conductivity,,electrical conductivity,[20000.0],[1173.0],20000.0,1173.0
21642,Co40Sb113Te7,Conductivity,,maximum electrical conductivity,[0.001629],[300.0],0.001629,300.0
21643,Co8Sb23Te,Conductivity,,electrical conductivity,[0.0015300000000000001],[300.0],0.00153,300.0
21644,Co40Sb113Te7,Conductivity,,electrical conductivity,[0.001629],[300.0],0.001629,300.0
21645,IPb333Te332,Conductivity,,electrical conductivity,[53200.0],[300.0],53200.0,300.0
21646,IPb497Sn2Te498,Conductivity,,electrical conductivity,[596300.0],[300.0],596300.0,300.0
21647,IPb556Te555,Conductivity,,electrical conductivity,[53200.0],[295],53200.0,295.0
21648,IPb238Te237,Conductivity,,electrical conductivity,[165800.0],[295],165800.0,295.0
21649,IPb497Sn2Te498,Conductivity,,electrical conductivity,[596300.0],[300.0],596300.0,300.0
21650,IPb333Te332,Conductivity,,electrical conductivity,[53200.0],[295],53200.0,295.0
21651,Bi2O3,Conductivity,,σ,[255000.0],[300.0],255000.0,300.0
21652,BiSb3Te6,Conductivity,,electrical conductivity,[0.0005],[295],0.0005,295.0
21654,DEOPT,Conductivity,,electrical conductivity,[42100.0],[295],42100.0,295.0
21656,CoLiO2,Conductivity,,electrical conductivity,[1000.0],[295],1000.0,295.0
21657,Cd2Cu23Fe25S50,Conductivity,,σ,[10200.0],[300.0],10200.0,300.0
21658,Mg2Si,Conductivity,,highest electrical conductivity,[63000.0],[723.0],63000.0,723.0
21659,Mo3Sb7,Conductivity,,electrical conductivity,[620000.0],[295],620000.0,295.0
21660,BiSb3Te6,Conductivity,,σ,[101100.0],[300.0],101100.0,300.0
21661,SeSn,Conductivity,,electrical conductivity,[0.02],[295],0.02,295.0
21662,Cu47Ni3O50,Conductivity,,maximum conductivity,[2.13],[873.0],2.13,873.0
21663,Cu47Ni3O50,Conductivity,,maximum conductivity,[2.13],[873.0],2.13,873.0
21664,CuO,Conductivity,,maximum conductivity,[0.98],[873.0],0.98,873.0
21667,Pure,Conductivity,,electrical conductivity,[769000.0],[295],769000.0,295.0
21668,Pb2SeTe,Conductivity,,σ,[88.0],[295],88.0,295.0
21669,Sb3Zn4,Conductivity,,σ,[80000.0],[295],80000.0,295.0
21670,FeSi2,Conductivity,,electrical conductivities,[27900.0],[1073.0],27900.0,1073.0
21671,CaMgSi,Conductivity,,conductivity,[245000.00000000003],[300.0],245000.0,300.0
21672,Sb2Te3,Conductivity,,electrical conductivity,"[80.0, 180.0]","[300.0, 575.0]",130.0,437.5
21673,Sb2Te3,Conductivity,,electrical conductivity,[2437.0],[295],2437.0,295.0
21674,AlCuO2,Conductivity,,conductivities,[9.5],[295],9.5,295.0
21675,Si,Conductivity,,average σ,[27000.0],[295],27000.0,295.0
21676,BCOS,Conductivity,,electrical conductivity,"[330.0, 5230.0]",[303.0],2780.0,303.0
21677,CoSb3,Conductivity,,σ,[1.0000000000000002e-06],"[300.0, 700.0]",1e-06,500.0
21678,BST,Conductivity,,electrical conductivity,[55000.0],[300.0],55000.0,300.0
21679,BST,Conductivity,,electrical conductivity,"[55000.0, 90000.0]",[300.0],72500.0,300.0
21680,BST,Conductivity,,electrical conductivity,[190000.0],[300.0],190000.0,300.0
21681,Ag2Te,Conductivity,,electrical conductivity,[300000.0],[295],300000.0,295.0
21682,BiCuOSe,Conductivity,,electrical conductivity,[112.00000000000001],[300.0],112.0,300.0
21683,Bi197Cu200Na3O200Se200,Conductivity,,electrical conductivity,[12500.0],[300.0],12500.0,300.0
21684,Bi2S3,Conductivity,,electric conductivity,[1500.0],[773.0],1500.0,773.0
21685,S,Conductivity,,σ,[39500.0],[323.0],39500.0,323.0
21686,OZn,Conductivity,,conductivity,[1900.0],[295],1900.0,295.0
21688,Ba519Nd854O5400Ti1800,Conductivity,,electrical conductivity,[6000.0],[1000.0],6000.0,1000.0
21689,Bi2Te3,Conductivity,,electrical conductivity,[30700.0],[300.0],30700.0,300.0
21690,Cr100Cu100S201,Conductivity,,electrical conductivity,[2980.0],[673.0],2980.0,673.0
21691,CrCuS2,Conductivity,,preliminary σ,"[2520.0, 4160.0]","[60.0, 300.0]",3340.0,180.0
21692,CrCuS2,Conductivity,,σ,[16700.0],[295],16700.0,295.0
21693,CrCuS2,Conductivity,,σ,[1017.0],[673.0],1017.0,673.0
21694,CrCuS2,Conductivity,,σ,[1070.0],[295],1070.0,295.0
21695,Cr10Cu10S21,Conductivity,,σ,[1e-05],[295],1e-05,295.0
21696,Cr50Cu50S101,Conductivity,,σ,[1017.0],[673.0],1017.0,673.0
21697,BiSb3Te6,Conductivity,,σ,[56800.0],[300.0],56800.0,300.0
21699,DEOPT,Conductivity,,σ,[230000.0],[295],230000.0,295.0
21700,DEOPT,Conductivity,,σ,[438000.0],[295],438000.0,295.0
21701,DEOPT,Conductivity,,σ,[227000.0],[295],227000.0,295.0
21702,MoS2,Conductivity,,electrical conductivity,[0.0001],[300.0],0.0001,300.0
21703,MoS2,Conductivity,,electrical conductivity,[785.0],[295],785.0,295.0
21704,EOP,Conductivity,,conductivity,[3300.0],[295.0],3300.0,295.0
21705,CFOS,Conductivity,,σ,[1.0],[900.0],1.0,900.0
21706,Cu60S63Sb20,Conductivity,,electrical conductivity,[59100.0],[573.0],59100.0,573.0
21707,Sb,Conductivity,,conductivity,[130000.0],[295],130000.0,295.0
21708,Sb,Conductivity,,conductivity,[380000.0],[295],380000.0,295.0
21710,BiCuOSe,Conductivity,,σ,[800.0],[295],800.0,295.0
21711,BaBi9Cu10O10Se9Te,Conductivity,,σ,[38700.0],[295],38700.0,295.0
21712,Cu197Se100,Conductivity,,electrical conductivity diminishes,[200000.0],[295],200000.0,295.0
21713,Cu199Se100,Conductivity,,electrical conductivity diminishes,[75000.0],[295],75000.0,295.0
21714,N4Si3,Conductivity,,electrical conductivity,[2.0],[295],2.0,295.0
21715,N4Si3,Conductivity,,electrical conductivity,[2.0],[295],2.0,295.0
21716,Bi2S3,Conductivity,,peak electrical conductivity,[3600.0],[623.0],3600.0,623.0
21717,Bi2S3,Conductivity,,electrical conductivity,[260.0],[295],260.0,295.0
21718,Bi2S3,Conductivity,,electrical conductivity,[610.0],[773.0],610.0,773.0
21719,MnO3Sr,Conductivity,,electrical conductivity,[30000.0],"[873.0, 1073.0]",30000.0,973.0
21720,CCo10MS,Conductivity,,conductivity,[10800.0],[1023.0],10800.0,1023.0
21721,CCo30MS,Conductivity,,electrical conductivity,[10800.0],[1023.0],10800.0,1023.0
21722,I,Conductivity,,conductivity,"[2500.0, 3000.0]",[295],2750.0,295.0
21724,BiSb3Te6,Conductivity,,films conductivity,[80000.0],[300.0],80000.0,300.0
21726,AlCuO2,Conductivity,,electrical conductivity,[770.0],[928.0],770.0,928.0
21727,AlCuO2,Conductivity,,conductivities,[300.0],[873.0],300.0,873.0
21728,AlCuO2,Conductivity,,conductivity,[1000.0],[1200.0],1000.0,1200.0
21730,AINP,Conductivity,,electrical conductivity,[210.0],[380.0],210.0,380.0
21731,BiCuOSe,Conductivity,,electrical conductivity,[112.00000000000001],[300.0],112.0,300.0
21732,Bi9CaCu10O10Se10,Conductivity,,electrical conductivity,[27000.0],[300.0],27000.0,300.0
21733,BST,Conductivity,,electrical conductivity,[29900.0],[295],29900.0,295.0
21736,Cr2O3,Conductivity,,electrical conductivity,[10.0],[1073.0],10.0,1073.0
21737,Fe,Conductivity,,electrical conductivity,[3100.0],[1073.0],3100.0,1073.0
21738,Co2MnO4,Conductivity,,electrical conductivity,[8900.0],[1073.0],8900.0,1073.0
21739,Fe,Conductivity,,electrical conductivity,[3100.0],[1073.0],3100.0,1073.0
21740,CNQT,Conductivity,,σ,[1e-09],[295],1e-09,295.0
21741,IrSnTa,Conductivity,,electrical conductivity,[188000.0],[295],188000.0,295.0
21742,BiRhZr,Conductivity,,electrical conductivity,[87000.0],[295],87000.0,295.0
21743,AS2,Conductivity,,conductivity,[2.0],[295],2.0,295.0
21744,Mg2Si,Conductivity,,σ,[4980.0],[823.0],4980.0,823.0
21745,Mg2Si,Conductivity,,σ,[5250.0],[823.0],5250.0,823.0
21746,Mg2Si,Conductivity,,σ,[10010.0],[823.0],10010.0,823.0
21747,NbSe2,Conductivity,,electrical conductivity,[2.52],[295],2.52,295.0
21748,Ga437Na85O800Ti51,Conductivity,ionic,ionic conductivity,[0.013000000000000001],[1073.0],0.013,1073.0
21749,Ga437Na85O800Ti51,Conductivity,ionic,ionic conductivity,[0.013000000000000001],[1073.0],0.013,1073.0
21750,Bi2Te3,Conductivity,,electrical conductivity,[71400.0],[300.0],71400.0,300.0
21751,Ca31Co40Na9O100,Conductivity,,electrical conductivity,[6890.000000000001],[950.0],6890.0,950.0
21752,Ca51Co80Na9O180,Conductivity,,electrical conductivity,[6890.000000000001],[950.0],6890.0,950.0
21753,Mg80SbSi47Sn32,Conductivity,,σ,[100000.0],[723.0],100000.0,723.0
21754,Cu2S3Sn,Conductivity,,σ,[200.0],[323.0],200.0,323.0
21755,Cu20NiS30Sn9,Conductivity,,σ,[34970.0],[323.0],34970.0,323.0
21756,Cu20S30Sn9Zn,Conductivity,,σ,[54940.0],[323.0],54940.0,323.0
21758,SnTe,Conductivity,,σ,[700000.0],[295],700000.0,295.0
21759,DEOPT,Conductivity,,electrical conductivity,[11000.0],[523.0],11000.0,523.0
21760,PbTe,Conductivity,,electrical conductivity,[1.9],[293.0],1.9,293.0
21761,Ag4CuSe3,Conductivity,,electrical conductivity,[1077000.0],[295],1077000.0,295.0
21763,AINP,Conductivity,,highest conductivity,[2040.0],[293.0],2040.0,293.0
21764,CMNTsW,Conductivity,,conductivity,"[106.0, 108.0]",[295],107.0,295.0
